FID,REITTI,SUUNTA,PYS_JARJNR,SOLMUTUNNU,LYHYTTUNNU,X,Y,PROJ_X,PROJ_Y,NIMI,NIMIR,OSOITE,OSOITER,AIK_VOIM,VERKKO,VPPYSAKKI,TARIFFIALU,JOUKKOLLAJ
8710,1817,2,4,1541168,H4567,2563667,6677454,2563664,6677463,Iiluodontie,Iglovägen,Leikosaarentie,Lekholmsvägen,1,1,1,01,21
8711,2003,1,31,2411220,E4007,2536586,6670560,2536577,6670554,Näkinkaari,Näckens båge,Espoonlahdentie,Esboviksvägen,1,1,1,02,01
8712,1812,1,17,1471152,H4460,2560335,6681636,2560352,6681631,Leikkikuja,Lekgränden,Kotikonnuntie,Hemgårdsvägen,1,1,1,01,21
8713,1811B,1,3,1471144,H4430,2559715,6681718,2559731,6681716,Sakara,Hornet,Kontulankaari,Gårdsbackabågen,1,1,1,01,21
8714,2003,1,32,2411251,E4016,2536505,6670897,2536492,6670885,Merenkulkija,Sjöfararen,Merenkulkijankatu,Sjöfarargatan,1,1,1,02,01
8715,1802K,2,41,1434172,H4712,2557520,6675600,2557525,6675607,Sorsavuorenkatu,Andbergsgatan,Sorsavuorenkatu 13,Andbergsgatan 13,0,1,1,01,21
8716,1812,1,18,1471105,H4855,2560261,6681319,2560267,6681306,Ostoskuja,Köpgränden,Ostostie 3,Köpvägen 3,1,1,1,01,21
8717,1817,2,5,1546101,H4961,2563740,6677523,2563728,6677519,Leikosaarentie,Lekholmsvägen,Iiluodontie,Iglovägen,1,1,1,01,21
8718,2005,2,19,2322240,E3246,2541359,6674257,2541348,6674249,Ylismäenristi,Oppibackakorset,Uuskartanontie,Nygårdsvägen,1,1,1,02,01
8719,2010,2,32,2222206,E2206,2546110,6675328,2546093,6675338,Otakaari,Otsvängen,Otakaari,Otsvängen,1,1,1,02,01
8720,1805,2,31,1453118,H4273,2560051,6678260,2560060,6678244,Puotinharju,Botbyhöjden,Turunlinnantie,Åbohusvägen,1,1,1,01,21
8721,1811B,1,4,1471136,H4457,2559672,6681412,2559671,6681401,Kivikonkaari,Stensbölebågen,Kivikonkaari,Stensbölebågen,1,1,1,01,21
8722,2003,1,33,2411249,E4014,2536287,6671100,2536270,6671085,Kipparinmäki,Skepparbacken,Kipparinkatu,Skepparegatan,1,1,1,02,01
8723,1802K,2,42,1434168,H4070,2557576,6675998,2557561,6676004,Sisselenpolku,Cisselestigen,Laivalahdenportti 6,Båtsviksporten 6,0,1,1,01,21
8724,2010,2,33,2222207,E2207,2546224,6675569,2546204,6675570,Sähkömies,Strömkarlen,Otakaari,Otsvängen,1,1,1,02,01
8725,1805,2,32,1453112,H4312,2559906,6678111,2559905,6678114,"Itäkeskus(M), tulo",Östra centrum(M),Tallinnanaukio,Revalsplanen,1,1, , ,21
8726,1817,2,6,1532125,H4963,2563672,6677791,2563663,6677788,Mustankivenkatu,Svartstensgatan,Valkopaadentie,Vithällsvägen,1,1,1,01,21
8727,2005,2,20,2331204,E3305,2541483,6674585,2541466,6674597,Olarinniityntie,Olarsängsvägen,Ylismäentie,Oppibackavägen,1,1,1,02,01
8728,1812,1,19,1471153,H4857,2560260,6681200,2560262,6681201,Kontulan terveysas.,Gårdsbacka hälsostat,Ostoskuja,Köpgränden,1,1,1,01,21
8729,2010,2,34,2222208,E2208,2546460,6675516,2546480,6675521,Teekkarikylä,Teknologbyn,Otakaari,Otsvängen,1,1, , ,01
8730,2003,1,34,2413256,E4054,2536062,6671149,2536076,6671132,Puosunrinne,Båtsmansbrinken,Espoonlahdenranta,Esboviksstranden,1,1,1,02,01
8731,1802K,2,43,1434102,H4700,2557619,6676101,2557610,6676105,Hitsaajankatu,Svetsargatan,Laivalahdenportti 2,Båtsviksporten 2,0,1,1,01,21
8732,1811,1,1,1474115,H4875,2559906,6682357,2559911,6682369,Patteripolku,Batteristigen,Patterikuja,Batterigränden,1,1,1,01,21
8733,1811B,1,5,1474108,H4453,2559457,6681496,2559459,6681484,Linnoituksentie,Fästningsvägen,Kivikonkaari 5,Stensbölebågen 5,1,1,1,01,21
8734,2005,2,21,2331206,E3308,2541554,6674745,2541541,6674742,Klaris,Klaris,Suurpellontie,Storåkernsvägen,1,1,1,02,01
8735,1817,2,7,1531121,H4573,2563621,6677906,2563611,6677903,Vuosaari(M),Nordsjö(M),Tyynylaavantie,Kuddlavevägen,1,1, , ,21
8736,1812,1,20,1471106,H4856,2560286,6681296,2560278,6681312,Ostoskuja,Köpgränden,Ostostie 2,Köpvägen 2,1,1,1,01,21
8737,2010K,1,1,2222209,E2209,2546507,6675491,2546491,6675485,Teekkarikylä,Teknologbyn,Otakaari,Otsvängen,1,1,1,02,01
8738,1811,1,2,1474124,H4874,2559658,6682001,2559684,6682002,Ruutikuja,Krutgränden,Linnoittajantie 6,Befästarvägen 6,1,1,1,01,21
8739,1802K,2,44,1433113,H4036,2557587,6676229,2557577,6676210,Laivalahdenportti,Båtsviksporten,Linnanrakentajant. 4,Borgbyggarvägen 4,0,1,1,01,21
8740,2003,1,35,2413214,E4039,2535799,6671129,2535786,6671117,Aalto,Vågen,Kivenlahdenkatu,Stensviksgatan,1,1,1,02,01
8741,2005,2,22,2331208,E3311,2541493,6675011,2541482,6675009,Suurpellonaukio,Storåkersplatsen,Suurpellon puistok.,Storåkerns parkgata,1,1,1,02,01
8742,1811B,1,6,1474106,H4451,2559290,6681283,2559302,6681285,Varustuksentie,Rustningsvägen,Kivikonkaari 17,Stensbölebågen 17,1,1,1,01,21
8743,2010K,1,2,2222227,E2222,2546188,6675633,2546210,6675626,Sähkömies,Strömkarlen,Otakaari,Otsvängen,1,1,1,02,01
8744,1802K,2,45,1431139,H4050,2557381,6676430,2557377,6676433,Herttoniemi (M),Hertonäs (M),Hiihtomäentie,Skidbacksvägen,0,1,1,01,21
8745,2005,2,23,2332211,E3314,2541458,6675219,2541441,6675216,Lukutori,Lukutorget,Suurpellon Puistok.,Storåkerns parkgata,1,1,1,02,01
8746,1818,1,1,1531116,H4572,2563625,6677850,2563636,6677855,Vuosaari(M),Nordsjö(M),Valkopaadentie,Vithällsvägen,1,1,1,01,01
8747,2003,1,36,2413212,E4037,2535394,6671453,2535385,6671445,Hyökyvuori,Brottsjöberget,Kivenlahdenkatu,Stensviksgatan,1,1,1,02,01
8748,1812,1,21,1471150,H4458,2560374,6681267,2560392,6681279,Ostostie,Köpvägen,Kotikonnuntie,Hemgårdsvägen,1,1,1,01,21
8749,1811B,1,7,1474120,H,2559266,6681122,2559266,6681122,Kivikon terveysasema,Stensböle hälsostat.,Järkälekuja,Bumlingsgränden,1,1,1,01,21
8750,1811,1,3,1471144,H4430,2559715,6681718,2559731,6681716,Sakara,Hornet,Kontulankaari,Gårdsbackabågen,1,1,1,01,21
8751,2010K,1,3,2222213,E2231,2546077,6675350,2546093,6675339,Otakaari,Otsvängen,Otakaari,Otsvängen,1,1,0,02,01
8752,1802K,2,46,1431154,H4764,2557190,6676675,2557208,6676680,Mäenlaskijantie,Backhopparvägen,Mäenlaskijantie,Backhopparvägen,0,1,1,01,21
8753,2005,2,24,2332207,E3313,2541336,6675619,2541323,6675615,Henttaanaukio,Hemtansplatsen,Henttaan Puistokatu,Hemtans parkgata,1,1, ,02,01
8754,1818,1,2,1543101,H4659,2563578,6677810,2563576,6677826,Mustankivenkatu,Svartstensgatan,Vuotie,Norvägen,1,1,1,01,01
8755,1812,1,22,1471117,H4404,2560290,6681015,2560302,6680998,Kontula(M),Gårdsbacka(M),Kontulantie,Gårdsbackavägen,1,1,1,01,21
8756,2003,1,37,2413210,E4035,2535273,6671692,2535256,6671694,Alakaupunki,Nedre staden,Kivenlahdenkatu,Stensviksgatan,1,1, , ,01
8757,1811,1,4,1471136,H4457,2559672,6681412,2559671,6681401,Kivikonkaari,Stensbölebågen,Kivikonkaari,Stensbölebågen,1,1,1,01,21
8758,1811B,1,8,1474104,H4449,2559304,6681092,2559313,6681088,Järkälekuja,Bumlingsgränden,Kivikonkaari 21,Stensbölebågen 21,1,1,1,01,21
8759,1802K,2,47,1431141,H4053,2557408,6676716,2557394,6676713,Herttoniemen kirkko,Hertonäs kyrka,Hiihtomäentie,Skidbacksvägen,0,1,1,01,21
8760,2010K,1,4,2222223,E2218,2545729,6675187,2545746,6675169,Tietotie,Datavägen,Tietotie,Datavägen,1,1,1,02,01
8761,1812,1,23,1471160,H4412,2560125,6680985,2560126,6680989,Kontula(M),Gårdsbacka(M),Laiturialue,Plattform,1,1,1,01,21
8762,1811,1,5,1474108,H4453,2559457,6681496,2559459,6681484,Linnoituksentie,Fästningsvägen,Kivikonkaari 5,Stensbölebågen 5,1,1,1,01,21
8763,2003,2,1,2413209,E4034,2535224,6671755,2535263,6671753,Alakaupunki,Nedre staden,Kivenlahdenkatu,Stensviksgatan,1,1,1,02,01
8764,1811B,1,9,1474102,H4447,2559020,6680664,2559031,6680659,Kurkimäentie,Tranbackavägen,Kivikonkaari 39,Stensbölebågen 39,1,1,1,01,21
8765,2005,2,25,2241211,E2444,2541814,6675379,2541808,6675390,Lukusilta,Lukubron,Kilonväylä,Kiloleden,1,1,1,02,01
8766,1818,1,3,1541176,H4601,2564053,6677893,2564049,6677905,Vuotie,Norvägen,Vuotie,Norvägen,1,1,1,01,01
8767,1802K,2,48,1431143,H4055,2557414,6677201,2557404,6677204,Majavatie,Bävervägen,Hiihtomäentie,Skidbacksvägen,0,1,1,01,21
8768,2010K,1,5,2222225,E2220,2545291,6675230,2545277,6675219,Innopoli,Innopoli,Tekniikantie,Teknikvägen,1,1,1,02,01
8769,1812,1,24,1471119,H4402,2560015,6680658,2560036,6680651,Porttitie,Portvägen,Kontulantie,Gårdsbackavägen,1,1,1,01,21
8770,1811,1,6,1474106,H4451,2559290,6681283,2559302,6681285,Varustuksentie,Rustningsvägen,Kivikonkaari 17,Stensbölebågen 17,1,1,1,01,21
8771,2003,2,2,2413215,E4040,2535382,6671419,2535396,6671432,Hyökyvuori,Brottsjöberget,Kivenlahdenkatu,Stensviksgatan,1,1,1,02,01
8772,1818,1,4,1541174,H4603,2564407,6678004,2564403,6678012,Aurinkolahti,Solvik,Vuotie,Norvägen,1,1,1,01,01
8773,1811B,1,10,1474184,H4884,2558848,6680523,2558854,6680494,Kivijatatie,Stensträngsvägen,Kivikonkaari 47,Stensbölebågen 47,1,1,1,01,21
8774,2005,2,26,2131257,E1319,2541985,6677513,2541972,6677496,Nihtisillanportti,Knektbroporten,Nihtisilta,Knektbron,1,1,1,02,01
8775,1802K,2,49,1431145,H4057,2557560,6677455,2557551,6677462,Eränkävijäntori,Jägartorget,Kettutie,Rävvägen,0,1,1,01,21
8776,2010K,1,6,2215299,E2079,2544801,6675084,2544803,6675058,Kalevanvainio,Kalevaängen,Kalevalantie,Kalevalavägen,1,1,1,02,01
8777,1812,1,25,1471156,H4396,2560039,6680519,2560044,6680530,Porttikuja,Portgränden,Porttitie,Portvägen,1,1,1,01,21
8778,2003,2,3,2413213,E4038,2535783,6671094,2535796,6671107,Aalto,Vågen,Kivenlahdenkatu,Stensviksgatan,1,1,1,02,01
8779,1811,1,7,1474120,H,2559266,6681122,2559266,6681122,Kivikon terveysasema,Stensböle hälsostat.,Järkälekuja,Bumlingsgränden,1,1,1,01,21
8780,1818,1,5,1542101,H4605,2564715,6678261,2564705,6678269,Itäreimarintie,Östremmarvägen,Vuotie,Norvägen,1,1,1,01,01
8781,1811B,1,11,1474109,H4885,2558720,6680680,2558755,6680703,Kivijatapolku,Stensträngsstigen,Kivijatatie 11,Stensträngsvägen 11,1,1,1,01,21
8782,1802K,2,50,1431147,H4059,2557670,6677585,2557659,6677596,Kettutie,Rävvägen,Kettutie,Rävvägen,0,1,1,01,21
8783,2005,2,27,2131249,E1311,2541947,6677673,2541932,6677683,Kutojantie,Vävarsvägen,Nihtisillantie,Knektbrovägen,1,1,1,02,01
8784,2010K,1,7,2212219,E2110,2544325,6674695,2544344,6674707,Kaskenkaataja,Svedjefällaren,Pohjantie,Nordvägen,1,1,1,02,01
8785,1811,1,8,1474104,H4449,2559304,6681092,2559313,6681088,Järkälekuja,Bumlingsgränden,Kivikonkaari 21,Stensbölebågen 21,1,1,1,01,21
8786,1812,1,26,1471157,H4394,2560331,6680393,2560337,6680409,Naapurintie,Nabovägen,Porttitie,Portvägen,1,1,1,01,21
8787,2003,2,4,2413257,E4055,2536092,6671112,2536077,6671136,Puosunrinne,Båtsmansbrinken,Espoonlahdenranta,Esboviksstranden,1,1,1,02,01
8788,1818,1,6,1543139,H4631,2565124,6678449,2565128,6678464,Majakanvartijankatu,Fyrvaktargatan,Satamakaari,Hamnbågen,1,1,1,01,01
8789,1811B,1,12,1474114,H4444,2558845,6680469,2558844,6680493,Kivijatatie,Stensträngsvägen,Kivikonkaari 44,Stensbölebågen 44,1,1,1,01,21
8790,2005,2,28,2131247,E1309,2542233,6677806,2542226,6677819,Nihtisillankuja,Knektbrogränden,Nihtisillantie,Knektbrovägen,1,1,1,02,01
8791,1802K,2,51,1431152,H4767,2557692,6677760,2557692,6677760,Hertton.terv.as.,Hertonäs hälsost.,Siilikuja,Igelkottsgränden,0,1,1,01,21
8792,1811,1,9,1474102,H4447,2559020,6680664,2559031,6680659,Kurkimäentie,Tranbackavägen,Kivikonkaari 39,Stensbölebågen 39,1,1,1,01,21
8793,1812,1,27,1471111,H4851,2560511,6680643,2560489,6680647,Naapurinpolku,Nabostigen,Naapurintie,Nabovägen,1,1,1,01,21
8794,2010K,1,8,2212217,E2108,2544496,6674331,2544518,6674338,WeeGee-talo,WeeGee-huset,Pohjantie,Nordvägen,1,1,1,02,01
8795,2003,2,5,2411250,E4015,2536297,6671034,2536309,6671045,Kipparinmäki,Skepparbacken,Kipparinkatu,Skepparegatan,1,1,1,02,01
8796,1818,1,7,1543181,H4595,2565264,6678209,2565262,6678218,Eteläreimarintie,Sydremmarvägen,Ruusuniementie,Rosenuddsvägen,1,1,1,01,01
8797,1802K,2,52,1431132,H4180,2557870,6677772,2557874,6677775,Kettukuja,Rävgränd,Siilitie,Igelkottsvägen,0,1,1,01,21
8798,1811B,1,13,1474112,H4442,2559038,6680597,2559050,6680597,Panosaukio,Laddningsplatsen,Kurkimäentie,Tranbackavägen,1,1,1,01,21
8799,1812,1,28,1471161,H4853,2560405,6680835,2560408,6680829,Naapurintie,Nabovägen,Naapurintie,Nabovägen,1,1,1,01,21
8800,2005,2,29,2132210,E1809,2542536,6678111,2542515,6678116,Nihtimäki,Knektbacken,Karantie,Karavägen,1,1,1,02,01
8801,1818,1,8,1543141,H4593,2565458,6678253,2565456,6678261,Eteläloisto,Söderfyren,Ruusuniementie,Rosenuddsvägen,1,1,1,01,01
8802,2010K,1,9,2212215,E2106,2544569,6674075,2544595,6674083,Pohjantie (M),Nordvägen (M),Pohjantie,Nordvägen,1,1,1,02,01
8803,1811,1,10,1474184,H4884,2558848,6680523,2558854,6680494,Kivijatatie,Stensträngsvägen,Kivikonkaari 47,Stensbölebågen 47,1,1,1,01,21
8804,2003,2,6,2411252,E4017,2536535,6670814,2536548,6670826,Merenkulkija,Sjöfararen,Merenkulkijankatu,Sjöfarargatan,1,1,1,02,01
8805,1802K,2,53,1431130,H4178,2558105,6677642,2558114,6677660,Siilitie(M),Igelkottsvägen(M),Siilitie 1,Igelkottsvägen 1,0,1,1,01,21
8806,1811B,1,14,1471182,H4880,2559265,6680644,2559262,6680649,Veteraanikuja,Veterangränden,Kurkisuontie 22,Tranmossvägen 22,1,1,1,01,21
8807,2010K,1,10,2211274,E2014,2544681,6673670,2544703,6673673,Tuuliniitty,Vindängen,Etelätuulentie,Sunnanvindsvägen,1,1,1,02,01
8808,1818,1,9,1548102,H4598,2565325,6678366,2565328,6678353,Pohjoisloisto,Norrfyren,Merenkulkijankatu,Sjöfarargatan,1,1,1,01,01
8809,1811,1,11,1474109,H4885,2558720,6680680,2558755,6680703,Kivijatapolku,Stensträngsstigen,Kivijatatie 11,Stensträngsvägen 11,1,1,1,01,21
8810,1812,1,29,1471112,H4852,2560466,6680648,2560489,6680645,Naapurinpolku,Nabostigen,Naapurintie,Nabovägen,1,1,1,01,21
8811,2005,2,30,2132212,E1811,2542599,6678506,2542583,6678512,Lansanportti,Lansaporten,Karantie,Karavägen,1,1,1,02,01
8812,2003,2,7,2414219,E4061,2536531,6670600,2536551,6670602,Näkinkaari,Näckens båge,Espoonlahdentie,Esboviksvägen,1,1,1,02,01
8813,1802K,2,54,1433128,H4176,2558269,6677526,2558281,6677543,Mekaanikonkatu,Mekanikergatan,Muuntajankatu,Transformatorgatan,0,1,1,01,21
8814,1811B,1,15,1471184,H4878,2559549,6680709,2559552,6680712,Keinupolku,Gungstigen,Kurkisuontie,Tranmossvägen,1,1,1,01,21
8815,1818,1,10,1543149,H4615,2565361,6678594,2565360,6678605,Konttialue,Containerområde,Satamakaari,Hamnbågen,1,1,1,01,01
8816,2010K,1,11,2231212,E2312,2544853,6673221,2544852,6673243,Westendinasema,Westendstationen,Westendinkatu,Westendgatan,1,1,1,02,01
8817,1811,1,12,1474114,H4444,2558845,6680469,2558844,6680493,Kivijatatie,Stensträngsvägen,Kivikonkaari 44,Stensbölebågen 44,1,1,1,01,21
8818,1802K,2,55,1433118,H4227,2558468,6677517,2558455,6677525,Sahaajankatu 33,Sågaregatan 33,Sahaajankatu 33,Sågaregatan 33,0,1,1,01,21
8819,2005,2,31,2132214,E1813,2542584,6679004,2542578,6678988,Kelkkamäentie,Kälkbacksvägen,Karapellontie,Karaåkersvägen,1,1,1,02,01
8820,1812,1,30,1471126,H4392,2560472,6680199,2560478,6680187,Humikkalankuja,Humikkalagränd,Humikkalantie,Humikkalavägen,1,1,1,01,21
8821,2003,2,8,2414265,E4063,2536652,6670122,2536669,6670124,Ristiniementie,Korsnäsvägen,Espoonlahdentie,Esboviksvägen,1,1,1,02,01
8822,1818,1,11,1543148,H4633,2565682,6678642,2565682,6678642,Sataman portti C,Hamnport C,Satamakaari,Hamnbågen,1,1,1,01,01
8823,1811B,1,16,1471186,H4876,2559749,6680608,2559751,6680615,Karpalopolku,Tranbärsstigen,Kurkisuontie,Tranmossvägen,1,1,1,01,21
8824,1811,1,13,1474112,H4442,2559038,6680597,2559050,6680597,Panosaukio,Laddningsplatsen,Kurkimäentie,Tranbackavägen,1,1,1,01,21
8825,1802K,2,56,1433120,H4229,2558593,6677692,2558580,6677701,Pikkupurontie,Lillbäcksvägen,Sahaajankatu,Sågaregatan,0,1,1,01,21
8826,2010K,1,12,2231203,E2303,2544930,6673202,2544944,6673204,Kuninkaansatama,Konungshamnen,Westendintie,Westendintie,1,1,1,02,01
8827,2005,2,32,2132228,E1817,2542375,6679077,2542363,6679074,Karaniitty,Karaängen,Karaniityntie,Karaängsvägen,1,1,1,02,01
8828,1818,1,12,1548107,H4599,2565131,6678477,2565129,6678470,Majakanvartijankatu,Fyrvaktargatan,Satamakaari,Hamnbågen,1,1,1,01,01
8829,1812,1,31,1471124,H4390,2560226,6679975,2560236,6679969,Häyhäntie,Häyhävägen,Humikkalantie 8,Humikkalavägen 8,1,1,1,01,21
8830,2003,2,9,2412221,E4110,2536757,6669945,2536770,6669958,Soukanlahti,Sököviken,Espoonlahdentie,Esboviksvägen,1,1,1,02,01
8831,1802K,2,57,1432122,H4226,2558788,6677675,2558798,6677681,Prinsessantie,Prinsessvägen,Roihuvuorentie,Kasbergsvägen,0,1,1,01,21
8832,1811B,1,17,1471173,H4419,2559934,6680713,2559916,6680721,Keinulaudantie,Gungbrädsvägen,Karpalotie,Tranbärsvägen,1,1,1,01,21
8833,1811,1,14,1471182,H4880,2559265,6680644,2559262,6680649,Veteraanikuja,Veterangränden,Kurkisuontie 22,Tranmossvägen 22,1,1,1,01,21
8834,2010K,1,13,2231204,E2304,2544889,6672949,2544906,6672944,Kuninkaanlahti,Konungsviken,Westendintie,Westendvägen,1,1,1,02,01
8835,2005,2,33,2132226,E1815,2542327,6679368,2542313,6679360,Karamalmin koulu,Karamalmens skola,Karaniityntie,Karaängsvägen,1,1,1,02,01
8836,1818,1,13,1542103,H4670,2564945,6678640,2564936,6678631,Satamakaari,Hamnbågen,Satamakaari,Hamnbågen,1,1,1,01,01
8837,1812,1,32,1471114,H4388,2560288,6679735,2560304,6679731,Lallukantie,Lallukkavägen,Lallukantie,Lallukkavägen,1,1,1,01,21
8838,2003,2,10,2412223,E4112,2537115,6670108,2537109,6670123,Kaskilaakso,Svedjedalen,Yläkartanontie,Övergårdsvägen,1,1,1,02,01
8839,1811B,1,18,1471160,H4412,2560125,6680985,2560126,6680989,Kontula(M),Gårdsbacka(M),Laiturialue,Plattform,1,1,1,01,21
8840,1802K,2,58,1432124,H4772,2559015,6677670,2559015,6677672,Ammattikoulu,Yrkesskola,Prinsessantie 2,Prinsessvägen 2,0,1,1,01,21
8841,1811,1,15,1471184,H4878,2559549,6680709,2559552,6680712,Keinupolku,Gungstigen,Kurkisuontie,Tranmossvägen,1,1,1,01,21
8842,2005,2,34,2132208,E1808,2542331,6679576,2542329,6679597,Karanristi,Karakorset,Turuntie,Åbovägen,1,1,1,02,01
8843,2010K,1,14,2231206,E2306,2544745,6672678,2544753,6672672,Liinasaarentie,Linholmsvägen,Westendintie,Westendvägen,1,1,1,02,01
8844,1812,1,33,1454127,H4489,2560168,6679629,2560170,6679612,Lallukankuja,Lallukkagränden,Lallukantie,Lallukkavägen,1,1,1,01,21
8845,2003,2,11,2412225,E4114,2537341,6670230,2537334,6670244,Ylä-Soukka,Övre Sökö,Yläkartanontie,Övergårdsvägen,1,1,1,02,01
8846,1818,1,14,1542138,H4672,2564763,6678907,2564746,6678900,Käärmeniementie,Ormuddsvägen,Satamakaari,Hamnbågen,1,1,1,01,01
8847,2005,2,35,2132206,E1806,2542671,6679583,2542672,6679581,Kuninkainen,Konungsböle,Turuntie,Åbovägen,1,1,1,02,01
8848,1802K,2,59,1432126,H4774,2559100,6677375,2559103,6677375,Roihuvuoren vanhaink,Kasbergets åldringsh,Punahilkantie,Rödluvans väg,0,1,1,01,21
8849,1811B,1,19,1471118,H4405,2560406,6681042,2560398,6681055,Kontula(M),Gårdsbacka(M),Kontulantie,Gårdsbackavägen,1,1,1,01,21
8850,1811,1,16,1471186,H4876,2559749,6680608,2559751,6680615,Karpalopolku,Tranbärsstigen,Kurkisuontie,Tranmossvägen,1,1,1,01,21
8851,2010K,1,15,2231235,E2327,2544585,6672644,2544577,6672632,Hiiralankaari,Hirbölebågen,Hiiralantie,Hirbölevägen,1,1,1,02,01
8852,1812,1,34,1454109,H4809,2559493,6679525,2559481,6679523,Yläkiventie,Ovanstensvägen,Yläkiventie 7,Ovanstensvägen 7,1,1,1,01,21
8853,2003,2,12,2412227,E4116,2537607,6670363,2537596,6670382,Kaskivuori,Svedjeberget,Yläkartanontie,Övergårdsvägen,1,1,1,02,01
8854,2005,2,36,2133204,E1836,2543353,6679522,2543364,6679535,Leppäsilta,Albro,Turuntie,Åbovägen,1,1,1,02,01
8855,1818,1,15,1548100,H4674,2565210,6679193,2565207,6679211,Voimalaitokset,Kraftverk,Käärmeniementie,Ormuddsvägen,1,1,1,01,01
8856,1802K,2,60,1432105,H4775,2559106,6677530,2559090,6677515,Punahilkantie,Rödluvans väg,Punahilkantie 12,Rödluvans väg 12,0,1,1,01,21
8857,1811B,1,20,1471105,H4855,2560261,6681319,2560267,6681306,Ostoskuja,Köpgränden,Ostostie 3,Köpvägen 3,1,1,1,01,21
8858,1811,1,17,1471173,H4419,2559934,6680713,2559916,6680721,Keinulaudantie,Gungbrädsvägen,Karpalotie,Tranbärsvägen,1,1,1,01,21
8859,2010K,1,16,2231233,E2325,2544159,6672761,2544162,6672748,Mäenrinne,Backliden,Hiiralantie,Hirbölevägen,1,1,1,02,01
8860,1818,1,16,1548104,H4675,2565302,6679466,2565311,6679468,Hansaterminaali,Hansaterminalen,Provianttikatu,Proviantgatan,1,1,1,01,01
8861,1812,1,35,1454140,H4264,2559798,6679707,2559783,6679701,Myllypuro(M),Kvarnbäcken(M),Myllypurontie,Kvarnbäcksvägen,1,1,1,01,21
8862,2003,2,13,2443215,E4436,2537945,6670577,2537933,6670588,Kaitaankulma,Kaitvinkeln,Kaitaantie,Kaitansvägen,1,1,1,02,01
8863,2005,2,37,2132202,E1802,2543888,6679375,2543887,6679401,Kilonkartano,Kilogården,Turuntie,Åbovägen,1,1,1,02,01
8864,1811B,1,21,1471153,H4857,2560260,6681200,2560262,6681201,Kontulan terveysas.,Gårdsbacka hälsostat,Ostoskuja,Köpgränden,1,1,1,01,21
8865,1802K,2,61,1432106,H4776,2558992,6677550,2559010,6677532,Punahilkantie,Rödluvans väg,Punahilkantie 10,Rödluvans väg 10,0,1,1,01,21
8866,1811,1,18,1471160,H4412,2560125,6680985,2560126,6680989,Kontula(M),Gårdsbacka(M),Laiturialue,Plattform,1,1,1,01,21
8867,1812,1,36,1454110,H4276,2559861,6679837,2559861,6679837,Jauhokuja,Mjölgränden,Jauhokuja,Mjölgränden,1,1,1,01,21
8868,2010K,1,17,2231237,E2328,2544053,6672665,2544072,6672672,Alalinnake,Nedre fortet,Westendintie,Westendvägen,1,1,1,02,01
8869,2003,2,14,2443213,E4434,2538107,6670846,2538092,6670853,Hannusjärvi,Hannusträsket,Kaitaantie,Kaitansvägen,1,1,1,02,01
8870,2005,2,38,2111200,E1002,2544618,6679003,2544628,6679019,Gransinmäenportti,Gransbacksporten,Turuntie,Åbovägen,1,1,1,02,01
8871,1818,1,17,1548108,H4677,2565226,6679523,2565198,6679518,Komentosilta,Kommandobryggan,Seilorinkatu,Sejlorgatan,1,1,1,01,01
8872,1811B,1,22,1471106,H4856,2560286,6681296,2560278,6681312,Ostoskuja,Köpgränden,Ostostie 2,Köpvägen 2,1,1,1,01,21
8873,1802K,2,62,1432107,H4777,2558969,6677388,2558993,6677388,Prinssintie,Prinsvägen,Punahilkantie 2,Rödluvans väg 2,0,1,1,01,21
8874,1812,1,37,1454143,H4262,2559523,6680073,2559517,6680061,Karistimentie,Skakkäppsvägen,Myllypurontie,Kvarnbäcksvägen,1,1,1,01,21
8875,1811,1,19,1471118,H4405,2560406,6681042,2560398,6681055,Kontula(M),Gårdsbacka(M),Kontulantie,Gårdsbackavägen,1,1,1,01,21
8876,1818,1,18,1548106,H4678,2564935,6679829,2564930,6679820,Rahtarinaukio,Fraktarplatsen,Rahtarinkatu,Fraktargatan,1,1,1,01,01
8877,2010K,1,18,2231231,E2323,2544015,6672352,2544035,6672346,Linnake,Fortet,Westendintie,Westendvägen,1,1,1,02,01
8878,2003,2,15,2442211,E4426,2538579,6671161,2538565,6671171,Iivisniemi,Ivisnäs,Kaitaantie,Kaitansvägen,1,1,1,02,01
8879,2005,2,39,2111231,E1033,2545261,6678916,2545260,6678903,Leppävaaran asema,Alberga station,Leppävaaranaukio,Albergaplanen,1,1, , ,01
8880,1802K,2,63,1432164,H4224,2558917,6677298,2558932,6677300,Prinssintie,Prinsvägen,Roihuvuorentie,Kasbergsvägen,0,1,1,01,21
8881,1812,1,38,1454107,H4807,2559303,6679832,2559327,6679827,Tuulimyllyntie,Väderkvarnsvägen,Tuulimyllyntie,Väderkvarnsvägen,1,1,1,01,21
8882,1811,1,20,1471105,H4855,2560261,6681319,2560267,6681306,Ostoskuja,Köpgränden,Ostostie 3,Köpvägen 3,1,1,1,01,21
